"IDFACTURA";"IDVCTO";"FECHA";"IMPORTE"
799;600;26/6/2002 0:00:00;874.35 €
799;601;26/7/2002 0:00:00;874.35 €
800;602;26/6/2002 0:00:00;612.25 €
801;603;26/6/2002 0:00:00;105.71 €
803;604;26/6/2002 0:00:00;399.39 €
804;605;10/7/2002 0:00:00;978.81 €
805;606;26/6/2002 0:00:00;1322.40 €
806;607;25/7/2002 0:00:00;216.48 €
807;608;25/7/2002 0:00:00;402.86 €
808;609;20/7/2002 0:00:00;955.89 €
809;610;26/5/2002 0:00:00;1212.77 €
810;611;26/5/2002 0:00:00;890.04 €
811;612;26/5/2002 0:00:00;191.92 €
812;613;10/7/2002 0:00:00;749.24 €
813;614;26/6/2002 0:00:00;581.87 €
814;615;25/7/2002 0:00:00;594.56 €
815;616;10/7/2002 0:00:00;1344.03 €
817;617;27/4/2002 0:00:00;78.76 €
818;618;27/5/2002 0:00:00;979.99 €
820;619;5/7/2002 0:00:00;1199.44 €
822;620;27/5/2002 0:00:00;216.92 €
823;621;25/7/2002 0:00:00;14.30 €
826;622;27/6/2002 0:00:00;258.88 €
827;623;27/6/2002 0:00:00;1338.56 €
828;624;27/4/2002 0:00:00;41.27 €
829;625;27/5/2002 0:00:00;20.22 €
831;626;27/6/2002 0:00:00;122.37 €
836;627;30/6/2002 0:00:00;4216.47 €
837;628;10/2/2002 0:00:00;1319.36 €
838;629;18/6/2002 0:00:00;1905.59 €
839;630;25/6/2002 0:00:00;14.85 €
840;1044;18/6/2002 0:00:00;343.23 €
841;984;5/7/2002 0:00:00;158.27 €
842;631;25/6/2002 0:00:00;112.11 €
843;632;20/6/2002 0:00:00;403.38 €
844;633;30/5/2002 0:00:00;0.00 €
845;634;25/6/2002 0:00:00;1881.71 €
846;635;25/6/2002 0:00:00;592.28 €
847;636;24/6/2002 0:00:00;450.76 €
848;637;24/6/2002 0:00:00;1154.72 €
849;638;24/6/2002 0:00:00;128.41 €
850;639;24/6/2002 0:00:00;2223.92 €
851;640;25/6/2002 0:00:00;456.96 €
852;641;25/6/2002 0:00:00;263.98 €
853;642;5/7/2002 0:00:00;1259.81 €
854;643;24/6/2002 0:00:00;109.16 €
855;644;25/5/2002 0:00:00;101.12 €
856;645;25/6/2002 0:00:00;69.18 €
858;646;24/6/2002 0:00:00;797.57 €
859;647;15/7/2002 0:00:00;660.13 €
860;648;20/6/2002 0:00:00;242.08 €
861;649;24/6/2002 0:00:00;95.10 €
862;650;30/3/2002 0:00:00;688.27 €
863;651;2/3/2002 0:00:00;745.59 €
864;652;8/4/2002 0:00:00;621.15 €
865;653;12/4/2002 0:00:00;112.20 €
866;654;3/5/2002 0:00:00;166.98 €
867;655;7/5/2002 0:00:00;166.98 €
868;656;19/5/2002 0:00:00;119.96 €
869;657;18/6/2002 0:00:00;1575.74 €
870;658;5/6/2002 0:00:00;353.68 €
871;659;23/7/2002 0:00:00;899.24 €
872;660;20/6/2002 0:00:00;1371.46 €
874;661;30/7/2002 0:00:00;659.46 €
875;662;15/6/2002 0:00:00;986.31 €
876;663;5/7/2002 0:00:00;1812.66 €
877;664;15/6/2002 0:00:00;347.54 €
878;665;15/7/2002 0:00:00;922.62 €
879;666;30/6/2002 0:00:00;136.97 €
881;667;15/6/2002 0:00:00;1920.70 €
882;668;5/6/2002 0:00:00;3029.69 €
883;669;15/6/2002 0:00:00;495.35 €
885;670;5/6/2002 0:00:00;1687.28 €
897;671;24/6/2002 0:00:00;1055.87 €
898;672;20/6/2002 0:00:00;370.88 €
899;673;30/5/2002 0:00:00;142.91 €
906;674;5/7/2002 0:00:00;107.69 €
907;675;5/6/2002 0:00:00;160.46 €
908;676;5/7/2002 0:00:00;1450.74 €
909;677;5/6/2002 0:00:00;697.16 €
910;678;5/7/2002 0:00:00;983.03 €
911;679;10/6/2002 0:00:00;1497.28 €
912;680;15/6/2002 0:00:00;1460.80 €
913;681;5/7/2002 0:00:00;1566.00 €
913;682;5/8/2002 0:00:00;1566.00 €
914;683;5/6/2002 0:00:00;162.09 €
915;684;14/3/2002 0:00:00;159.12 €
916;685;26/3/2002 0:00:00;154.18 €
917;686;6/6/2002 0:00:00;1499.00 €
917;687;6/7/2002 0:00:00;1499.00 €
918;688;5/6/2002 0:00:00;64.00 €
919;689;25/4/2002 0:00:00;224.00 €
920;690;11/6/2002 0:00:00;852.00 €
920;691;11/7/2002 0:00:00;852.00 €
921;692;15/6/2002 0:00:00;53.00 €
922;693;16/6/2002 0:00:00;862.00 €
923;694;17/4/2002 0:00:00;3676.00 €
924;695;25/4/2002 0:00:00;533.00 €
925;696;19/6/2002 0:00:00;213.00 €
926;697;25/5/2002 0:00:00;1261.18 €
927;698;25/3/2002 0:00:00;48.53 €
928;699;25/5/2002 0:00:00;965.93 €
929;700;25/5/2002 0:00:00;104.63 €
930;701;25/3/2002 0:00:00;81.00 €
931;702;25/3/2002 0:00:00;36.11 €
933;703;25/5/2002 0:00:00;3413.11 €
934;704;25/6/2002 0:00:00;6837.28 €
935;705;15/7/2002 0:00:00;113.95 €
936;706;5/7/2002 0:00:00;104.57 €
937;707;30/6/2002 0:00:00;69.88 €
938;708;30/6/2002 0:00:00;122.56 €
939;709;30/6/2002 0:00:00;27.77 €
940;710;30/6/2002 0:00:00;324.48 €
941;711;31/3/2002 0:00:00;2133.24 €
942;712;5/7/2002 0:00:00;88.29 €
943;713;25/7/2002 0:00:00;58.92 €
945;714;15/6/2002 0:00:00;1340.15 €
946;715;12/6/2002 0:00:00;1690.57 €
947;716;23/7/2002 0:00:00;666.48 €
950;717;25/7/2002 0:00:00;2013.86 €
951;718;12/6/2002 0:00:00;105.63 €
953;719;12/6/2002 0:00:00;343.60 €
954;720;30/7/2002 0:00:00;285.82 €
955;721;30/6/2002 0:00:00;666.48 €
956;722;15/6/2002 0:00:00;2834.29 €
957;723;25/7/2002 0:00:00;40.70 €
959;724;12/7/2002 0:00:00;1630.94 €
960;725;12/7/2002 0:00:00;3421.26 €
961;726;12/6/2002 0:00:00;729.34 €
962;727;12/7/2002 0:00:00;746.62 €
963;728;12/6/2002 0:00:00;625.70 €
964;729;25/6/2002 0:00:00;374.91 €
965;730;12/7/2002 0:00:00;1525.49 €
966;731;12/7/2002 0:00:00;248.01 €
967;732;12/6/2002 0:00:00;819.54 €
968;733;12/6/2002 0:00:00;754.00 €
969;734;15/6/2002 0:00:00;202.13 €
971;735;12/7/2002 0:00:00;776.97 €
972;736;12/6/2002 0:00:00;202.13 €
974;737;25/7/2002 0:00:00;404.26 €
975;738;12/6/2002 0:00:00;572.22 €
976;739;30/7/2002 0:00:00;202.13 €
977;740;15/6/2002 0:00:00;2898.55 €
978;741;12/6/2002 0:00:00;968.89 €
979;742;25/7/2002 0:00:00;684.40 €
980;743;15/6/2002 0:00:00;188.21 €
981;744;30/6/2002 0:00:00;575.92 €
982;745;20/7/2002 0:00:00;652.21 €
986;746;8/7/2002 0:00:00;535.57 €
988;747;10/8/2002 0:00:00;1107.95 €
989;748;15/6/2002 0:00:00;256.55 €
990;749;25/7/2002 0:00:00;147.89 €
991;750;25/7/2002 0:00:00;912.24 €
992;751;15/7/2002 0:00:00;56.07 €
993;752;14/7/2002 0:00:00;740.32 €
994;753;14/7/2002 0:00:00;0.00 €
995;754;14/7/2002 0:00:00;1055.10 €
996;755;14/7/2002 0:00:00;907.53 €
997;940;14/7/2002 0:00:00;3405.91 €
998;756;15/6/2002 0:00:00;384.96 €
999;757;20/7/2002 0:00:00;205.96 €
1000;758;14/7/2002 0:00:00;224.90 €
1001;759;14/7/2002 0:00:00;224.90 €
1003;760;15/7/2002 0:00:00;212.65 €
1004;761;15/4/2002 0:00:00;114.58 €
1005;762;14/7/2002 0:00:00;363.03 €
1006;763;14/7/2002 0:00:00;218.67 €
1007;764;14/7/2002 0:00:00;1809.89 €
1008;805;15/7/2002 0:00:00;4329.58 €
1009;765;14/7/2002 0:00:00;450.58 €
1010;766;25/7/2002 0:00:00;1875.42 €
1011;767;25/7/2002 0:00:00;1814.02 €
1012;768;5/8/2002 0:00:00;2172.48 €
1013;769;12/6/2002 0:00:00;1288.30 €
1014;770;5/8/2002 0:00:00;226.69 €
1016;771;12/7/2002 0:00:00;805.61 €
1017;772;12/6/2002 0:00:00;1115.50 €
1050;773;30/6/2002 0:00:00;659.56 €
1051;774;10/8/2002 0:00:00;74609.00 €
1052;775;19/5/2002 0:00:00;1328.91 €
1054;776;19/6/2002 0:00:00;142.91 €
1055;777;25/6/2002 0:00:00;1612.50 €
1056;778;20/6/2002 0:00:00;1954.57 €
1057;779;19/6/2002 0:00:00;292.34 €
1058;780;30/6/2002 0:00:00;428.78 €
1059;781;15/7/2002 0:00:00;4425.46 €
1062;782;19/6/2002 0:00:00;609.86 €
1063;783;25/7/2002 0:00:00;285.82 €
1064;784;25/7/2002 0:00:00;684.40 €
1065;785;25/7/2002 0:00:00;1747.33 €
1066;786;19/7/2002 0:00:00;1554.98 €
1067;787;19/6/2002 0:00:00;142.91 €
1068;788;19/7/2002 0:00:00;800.03 €
1069;789;19/7/2002 0:00:00;431.62 €
1070;790;15/7/2002 0:00:00;285.82 €
1071;791;25/6/2002 0:00:00;527.16 €
1072;792;25/7/2002 0:00:00;1532.00 €
1073;793;25/7/2002 0:00:00;473.31 €
1074;794;20/7/2002 0:00:00;2097.28 €
1075;795;19/6/2002 0:00:00;143.55 €
1076;796;19/6/2002 0:00:00;334.05 €
1077;797;23/7/2002 0:00:00;424.59 €
1078;798;20/7/2002 0:00:00;202.13 €
1078;799;;0.00 €
1081;800;23/7/2002 0:00:00;1446.01 €
1082;801;12/4/2002 0:00:00;2099.36 €
1083;802;15/7/2002 0:00:00;4820.21 €
1084;803;10/8/2002 0:00:00;34.50 €
1085;804;19/7/2002 0:00:00;29.67 €
1086;806;19/5/2002 0:00:00;1304.93 €
1087;807;19/5/2002 0:00:00;254.54 €
1088;808;5/8/2002 0:00:00;5636.60 €
1091;809;19/7/2002 0:00:00;424.71 €
1092;810;10/7/2002 0:00:00;1054.74 €
1094;811;19/6/2002 0:00:00;810.09 €
1095;812;25/6/2002 0:00:00;825.06 €
1098;813;28/3/2002 0:00:00;171.78 €
1099;814;11/5/2002 0:00:00;731.96 €
1101;815;25/7/2002 0:00:00;853.04 €
1102;816;18/7/2002 0:00:00;793.30 €
1107;817;20/7/2002 0:00:00;825.58 €
1108;818;30/5/2002 0:00:00;253.83 €
1109;819;5/8/2002 0:00:00;2779.14 €
1110;820;10/8/2002 0:00:00;1081.38 €
1111;821;30/5/2002 0:00:00;1364.16 €
1113;822;5/6/2002 0:00:00;432.74 €
1114;823;30/7/2002 0:00:00;179.01 €
1115;824;30/6/2002 0:00:00;952.39 €
1117;825;15/7/2002 0:00:00;398.97 €
1119;826;30/6/2002 0:00:00;309.33 €
1120;827;20/8/2002 0:00:00;11.10 €
1121;828;30/7/2002 0:00:00;132.11 €
1122;829;27/7/2002 0:00:00;115.68 €
1123;830;10/8/2002 0:00:00;61.38 €
1125;831;27/8/2002 0:00:00;720.42 €
1126;832;30/6/2002 0:00:00;1693.16 €
1127;833;30/7/2002 0:00:00;1462.78 €
1129;834;30/7/2002 0:00:00;420.57 €
1130;835;30/6/2002 0:00:00;892.26 €
1131;836;15/7/2002 0:00:00;2528.92 €
1133;837;30/6/2002 0:00:00;535.92 €
1134;838;15/8/2002 0:00:00;1450.06 €
1135;839;30/6/2002 0:00:00;1084.99 €
1136;840;10/8/2002 0:00:00;888.80 €
1137;841;15/7/2002 0:00:00;358.41 €
1138;842;30/7/2002 0:00:00;105.71 €
1139;843;30/7/2002 0:00:00;933.41 €
1140;844;30/6/2002 0:00:00;811.59 €
1141;845;30/7/2002 0:00:00;202.13 €
1142;846;30/6/2002 0:00:00;1857.21 €
1143;847;30/7/2002 0:00:00;107.11 €
1144;848;10/7/2002 0:00:00;1338.88 €
1146;849;20/8/2002 0:00:00;767.95 €
1148;850;30/6/2002 0:00:00;308.10 €
1149;851;10/7/2002 0:00:00;58.13 €
1150;852;30/7/2002 0:00:00;957.00 €
1152;853;27/8/2002 0:00:00;720.42 €
1154;854;20/8/2002 0:00:00;4622.36 €
1155;855;30/5/2002 0:00:00;52.99 €
1156;856;25/7/2002 0:00:00;158.60 €
1157;857;30/7/2002 0:00:00;289.08 €
1158;858;27/7/2002 0:00:00;1385.07 €
1160;859;30/6/2002 0:00:00;150.29 €
1161;860;30/6/2002 0:00:00;175.07 €
1162;861;30/7/2002 0:00:00;883.94 €
1163;862;30/7/2002 0:00:00;721.67 €
1165;863;25/8/2002 0:00:00;2349.00 €
1166;864;25/8/2002 0:00:00;908.93 €
1170;865;30/6/2002 0:00:00;1610.96 €
1172;866;10/7/2002 0:00:00;160.46 €
1173;867;30/6/2002 0:00:00;1890.00 €
1175;868;30/6/2002 0:00:00;850.54 €
1176;869;22/4/2002 0:00:00;298.25 €
1193;870;15/7/2002 0:00:00;3444.48 €
1194;871;1/7/2002 0:00:00;658.88 €
1195;872;15/5/2002 0:00:00;134.00 €
1196;873;30/6/2002 0:00:00;1743.00 €
1197;874;8/7/2002 0:00:00;3887.00 €
1198;875;15/6/2002 0:00:00;4168.00 €
1199;876;9/5/2002 0:00:00;241.00 €
1200;877;11/7/2002 0:00:00;104.00 €
1201;878;17/7/2002 0:00:00;709.00 €
1202;879;18/5/2002 0:00:00;147.00 €
1203;880;24/6/2002 0:00:00;390.00 €
1204;881;25/5/2002 0:00:00;446.00 €
1205;882;20/7/2002 0:00:00;492.00 €
1206;883;20/7/2002 0:00:00;309.00 €
1207;884;25/5/2002 0:00:00;2451.00 €
1208;885;24/7/2002 0:00:00;2190.00 €
1208;886;23/8/2002 0:00:00;2190.00 €
1209;887;28/7/2002 0:00:00;3792.00 €
1210;888;28/7/2002 0:00:00;2358.00 €
1211;889;29/5/2002 0:00:00;46.00 €
1212;890;29/5/2002 0:00:00;492.00 €
1213;891;29/5/2002 0:00:00;820.00 €
1214;892;28/7/2002 0:00:00;336.00 €
1216;893;30/6/2002 0:00:00;1171.94 €
1217;894;10/8/2002 0:00:00;161.08 €
1219;895;29/7/2002 0:00:00;204.15 €
1220;896;29/7/2002 0:00:00;637.88 €
1223;897;25/9/2002 0:00:00;2884.37 €
1224;898;29/7/2002 0:00:00;377.94 €
1225;899;10/8/2002 0:00:00;134.79 €
1226;910;5/8/2002 0:00:00;1216.72 €
1227;900;29/7/2002 0:00:00;563.62 €
1228;901;29/7/2002 0:00:00;258.70 €
1229;902;29/7/2002 0:00:00;88.00 €
1230;903;29/7/2002 0:00:00;20.91 €
1231;905;30/5/2002 0:00:00;558.71 €
1232;904;15/8/2002 0:00:00;1280.67 €
1233;906;;0.00 €
1234;907;29/7/2002 0:00:00;882.69 €
1235;908;29/7/2002 0:00:00;660.23 €
1236;909;25/9/2002 0:00:00;3663.20 €
1237;911;21/7/2002 0:00:00;882.73 €
1237;912;20/8/2002 0:00:00;882.73 €
1237;913;19/9/2002 0:00:00;882.73 €
1238;914;30/6/2002 0:00:00;1218.59 €
1239;915;21/7/2002 0:00:00;183.85 €
1240;916;5/8/2002 0:00:00;411.67 €
1241;917;21/7/2002 0:00:00;1065.41 €
1243;918;15/8/2002 0:00:00;148.99 €
1244;919;21/6/2002 0:00:00;734.98 €
1245;920;21/7/2002 0:00:00;240.03 €
1246;921;21/6/2002 0:00:00;230.90 €
1248;922;25/6/2002 0:00:00;515.70 €
1249;923;25/6/2002 0:00:00;436.19 €
1250;924;30/7/2002 0:00:00;179.31 €
1252;925;25/6/2002 0:00:00;441.57 €
1253;926;30/7/2002 0:00:00;412.29 €
1254;927;30/7/2002 0:00:00;605.88 €
1255;928;25/6/2002 0:00:00;145.63 €
1258;929;30/6/2002 0:00:00;966.12 €
1259;930;30/7/2002 0:00:00;792.85 €
1260;931;30/6/2002 0:00:00;2008.70 €
1260;932;30/7/2002 0:00:00;2008.70 €
1260;933;30/8/2002 0:00:00;2008.70 €
1261;934;10/8/2002 0:00:00;925.56 €
1261;935;10/9/2002 0:00:00;925.56 €
1261;936;10/10/2002 0:00:00;925.56 €
1262;937;10/7/2002 0:00:00;463.37 €
1263;938;30/6/2002 0:00:00;664.76 €
1264;939;10/7/2002 0:00:00;213.37 €
1293;941;23/7/2002 0:00:00;1025.63 €
1294;942;10/8/2002 0:00:00;611.11 €
1295;943;10/6/2002 0:00:00;900.26 €
1297;944;20/6/2002 0:00:00;112.78 €
1298;945;10/8/2002 0:00:00;3098.33 €
1299;946;10/7/2002 0:00:00;1076.99 €
1300;947;10/7/2002 0:00:00;160.31 €
1302;948;15/7/2002 0:00:00;1086.73 €
1303;949;10/8/2002 0:00:00;950.55 €
1304;950;10/7/2002 0:00:00;155.85 €
1306;951;30/7/2002 0:00:00;270.36 €
1309;952;25/7/2002 0:00:00;1095.26 €
1310;953;10/8/2002 0:00:00;1934.00 €
1311;954;25/7/2002 0:00:00;991.64 €
1312;955;10/8/2002 0:00:00;1966.57 €
1313;956;10/8/2002 0:00:00;443.51 €
1314;957;10/8/2002 0:00:00;2325.39 €
1315;958;10/8/2002 0:00:00;1100.50 €
1316;959;10/7/2002 0:00:00;1562.13 €
1317;960;10/7/2002 0:00:00;679.68 €
1318;961;25/8/2002 0:00:00;1060.94 €
1319;962;20/8/2002 0:00:00;88.73 €
1320;963;10/7/2002 0:00:00;173.85 €
1322;964;10/8/2002 0:00:00;142.22 €
1323;965;10/8/2002 0:00:00;18.73 €
1327;966;15/8/2002 0:00:00;228.61 €
1328;967;10/8/2002 0:00:00;496.11 €
1329;985;5/8/2002 0:00:00;2150.49 €
1330;968;5/8/2002 0:00:00;81.33 €
1331;969;30/7/2002 0:00:00;188.20 €
1332;970;30/7/2002 0:00:00;663.45 €
1333;971;25/8/2002 0:00:00;38.37 €
1334;972;15/8/2002 0:00:00;108.75 €
1335;973;30/7/2002 0:00:00;33.99 €
1336;974;10/8/2002 0:00:00;4472.31 €
1338;975;25/8/2002 0:00:00;4460.52 €
1341;976;10/6/2002 0:00:00;1634.53 €
1342;977;10/7/2002 0:00:00;581.45 €
1345;978;10/7/2002 0:00:00;906.31 €
1346;979;10/6/2002 0:00:00;24.80 €
1349;980;15/7/2002 0:00:00;1028.82 €
1350;981;10/7/2002 0:00:00;181.26 €
1352;982;25/7/2002 0:00:00;711.10 €
1353;983;10/7/2002 0:00:00;697.16 €
1356;986;15/7/2002 0:00:00;643.22 €
1358;987;25/8/2002 0:00:00;148.46 €
1361;988;25/8/2002 0:00:00;112.13 €
1362;989;15/8/2002 0:00:00;686.55 €
1363;990;13/8/2002 0:00:00;291.43 €
1364;991;13/8/2002 0:00:00;954.52 €
1365;992;13/8/2002 0:00:00;94.47 €
1366;993;13/8/2002 0:00:00;1405.78 €
1367;994;25/9/2002 0:00:00;1419.49 €
1368;995;13/8/2002 0:00:00;850.69 €
1369;996;5/9/2002 0:00:00;444.71 €
1370;997;15/5/2002 0:00:00;607.46 €
1371;998;13/8/2002 0:00:00;516.07 €
1372;999;25/9/2002 0:00:00;391.19 €
1373;1000;13/8/2002 0:00:00;66.32 €
1374;1001;13/8/2002 0:00:00;221.64 €
1375;1002;13/8/2002 0:00:00;433.78 €
1376;1003;14/6/2002 0:00:00;1.51 €
1377;1004;15/8/2002 0:00:00;106.55 €
1378;1005;15/5/2002 0:00:00;53.30 €
1379;1006;13/8/2002 0:00:00;483.94 €
1380;1007;13/8/2002 0:00:00;313.56 €
1381;1008;13/8/2002 0:00:00;1849.19 €
1382;1009;13/8/2002 0:00:00;1191.92 €
1383;1010;10/8/2002 0:00:00;137.56 €
1384;1011;10/7/2002 0:00:00;202.04 €
1386;1012;17/8/2002 0:00:00;2505.60 €
1387;1013;25/7/2002 0:00:00;1621.65 €
1388;1014;17/8/2002 0:00:00;150.79 €
1389;1015;25/8/2002 0:00:00;3424.03 €
1390;1016;25/8/2002 0:00:00;105.71 €
1391;1017;30/7/2002 0:00:00;1727.41 €
1392;1018;20/8/2002 0:00:00;71.44 €
1393;1019;17/8/2002 0:00:00;898.52 €
1394;1020;30/8/2002 0:00:00;1483.87 €
1395;1021;17/7/2002 0:00:00;4601.34 €
1396;1022;17/8/2002 0:00:00;235.71 €
1397;1023;25/6/2002 0:00:00;941.05 €
1398;1024;17/7/2002 0:00:00;377.12 €
1399;1025;17/7/2002 0:00:00;195.98 €
1401;1026;17/8/2002 0:00:00;986.31 €
1402;1027;15/8/2002 0:00:00;109.98 €
1403;1028;15/9/2002 0:00:00;60.32 €
1404;1029;25/8/2002 0:00:00;839.97 €
1405;1030;20/8/2002 0:00:00;527.32 €
1406;1031;17/8/2002 0:00:00;826.76 €
1407;1032;25/8/2002 0:00:00;2427.33 €
1408;1033;15/9/2002 0:00:00;1809.47 €
1409;1034;17/6/2002 0:00:00;611.48 €
1410;1035;17/8/2002 0:00:00;725.05 €
1412;1036;30/8/2002 0:00:00;250.98 €
1413;1037;17/8/2002 0:00:00;157.68 €
1414;1038;17/8/2002 0:00:00;883.51 €
1416;1039;17/7/2002 0:00:00;412.96 €
1417;1040;20/8/2002 0:00:00;426.21 €
1419;1041;17/6/2002 0:00:00;143.14 €
1420;1042;10/6/2002 0:00:00;274.98 €
1424;1043;31/7/2002 0:00:00;658.88 €
1427;1045;11/4/2002 0:00:00;544.71 €
1456;1046;4/9/2002 0:00:00;853.25 €
1457;1047;16/7/2002 0:00:00;761.70 €
1460;1048;30/7/2002 0:00:00;924.86 €
1461;1049;20/8/2002 0:00:00;189.43 €
1462;1050;20/8/2002 0:00:00;348.13 €
1463;1051;15/8/2002 0:00:00;233.93 €
1464;1052;5/9/2002 0:00:00;750.86 €
1466;1053;20/8/2002 0:00:00;205.26 €
1467;1054;20/8/2002 0:00:00;65.25 €
1468;1055;21/7/2002 0:00:00;614.20 €
1469;1056;10/8/2002 0:00:00;1561.27 €
1470;1057;30/7/2002 0:00:00;984.20 €
1471;1058;10/8/2002 0:00:00;558.11 €
1472;1059;10/8/2002 0:00:00;964.00 €
1472;1060;10/9/2002 0:00:00;964.00 €
1472;1061;10/10/2002 0:00:00;964.01 €
1473;1062;30/7/2002 0:00:00;1410.24 €
1474;1063;24/8/2002 0:00:00;957.00 €
1476;1064;30/7/2002 0:00:00;1565.42 €
1477;1065;24/6/2002 0:00:00;2356.54 €
1478;1066;15/9/2002 0:00:00;808.52 €
1479;1067;24/8/2002 0:00:00;893.52 €
1481;1068;24/7/2002 0:00:00;183.26 €
1482;1069;25/8/2002 0:00:00;1084.70 €
1484;1070;25/8/2002 0:00:00;1279.56 €
1487;1071;20/8/2002 0:00:00;1674.54 €
1488;1072;25/8/2002 0:00:00;674.26 €
1489;1073;24/7/2002 0:00:00;132.72 €
1490;1074;24/7/2002 0:00:00;716.31 €
1490;1075;24/8/2002 0:00:00;716.31 €
1490;1076;24/9/2002 0:00:00;716.31 €
1490;1077;24/10/2002 0:00:00;716.30 €
1491;1078;24/7/2002 0:00:00;1273.91 €
1492;1079;25/8/2002 0:00:00;188.21 €
1493;1080;24/7/2002 0:00:00;179.80 €
1494;1081;15/9/2002 0:00:00;928.00 €
1495;1082;24/8/2002 0:00:00;1418.41 €
1496;1083;25/8/2002 0:00:00;57.22 €
1497;1084;10/9/2002 0:00:00;331.39 €
1498;1085;20/8/2002 0:00:00;996.89 €
1499;1086;20/9/2002 0:00:00;258.83 €
1503;1087;20/8/2002 0:00:00;3661.54 €
1504;1088;16/7/2002 0:00:00;1396.94 €
1505;1089;25/8/2002 0:00:00;1172.84 €
1506;1090;20/8/2002 0:00:00;1268.85 €
1507;1091;16/8/2002 0:00:00;737.48 €
1508;1092;16/8/2002 0:00:00;7.99 €
1509;1188;23/8/2002 0:00:00;1248.44 €
1510;1093;16/8/2002 0:00:00;84.22 €
1511;1094;25/8/2002 0:00:00;39.01 €
1512;1095;10/9/2002 0:00:00;151.50 €
1513;1096;24/7/2002 0:00:00;1187.83 €
1515;1097;24/6/2002 0:00:00;107.87 €
1519;1098;24/7/2002 0:00:00;316.13 €
1520;1099;30/8/2002 0:00:00;295.94 €
1521;1100;15/8/2002 0:00:00;2434.25 €
1522;1101;24/8/2002 0:00:00;356.93 €
1523;1102;24/8/2002 0:00:00;981.46 €
1523;1103;24/9/2002 0:00:00;981.46 €
1523;1104;24/10/2002 0:00:00;981.45 €
1524;1105;24/8/2002 0:00:00;367.02 €
1525;1106;24/8/2002 0:00:00;376.42 €
1528;1107;24/7/2002 0:00:00;158.60 €
1529;1108;24/7/2002 0:00:00;927.06 €
1529;1109;24/8/2002 0:00:00;927.06 €
1529;1110;24/9/2002 0:00:00;927.06 €
1529;1111;24/10/2002 0:00:00;927.07 €
1530;1112;20/9/2002 0:00:00;841.00 €
1533;1113;24/7/2002 0:00:00;562.74 €
1535;1114;25/7/2002 0:00:00;649.63 €
1536;1115;10/8/2002 0:00:00;150.31 €
1537;1116;30/6/2002 0:00:00;2389.51 €
1538;1117;31/7/2002 0:00:00;583.65 €
1539;1118;10/9/2002 0:00:00;4838.49 €
1540;1119;27/8/2002 0:00:00;7272.20 €
1541;1120;10/8/2002 0:00:00;44.87 €
1542;1121;31/7/2002 0:00:00;505.13 €
1543;1122;;0.00 €
1544;1123;15/9/2002 0:00:00;1624.70 €
1545;1124;15/9/2002 0:00:00;2163.68 €
1546;1125;5/8/2002 0:00:00;599.86 €
1548;1126;10/9/2002 0:00:00;289.03 €
1549;1127;31/8/2002 0:00:00;974.40 €
1551;1128;31/7/2002 0:00:00;525.77 €
1553;1129;30/8/2002 0:00:00;348.52 €
1554;1130;20/9/2002 0:00:00;2700.82 €
1556;1131;31/8/2002 0:00:00;21.53 €
1557;1132;31/7/2002 0:00:00;1079.96 €
1558;1133;31/8/2002 0:00:00;1218.00 €
1559;1134;31/8/2002 0:00:00;2829.97 €
1562;1135;15/9/2002 0:00:00;716.86 €
1563;1136;30/6/2002 0:00:00;1304.93 €
1564;1137;30/6/2002 0:00:00;617.79 €
1565;1138;31/7/2002 0:00:00;208.34 €
1566;1139;5/9/2002 0:00:00;0.00 €
1567;1140;27/8/2002 0:00:00;3899.66 €
1568;1141;10/8/2002 0:00:00;972.54 €
1570;1142;31/7/2002 0:00:00;637.92 €
1571;1143;31/8/2002 0:00:00;670.31 €
1572;1144;31/7/2002 0:00:00;1308.14 €
1576;1145;25/9/2002 0:00:00;366.03 €
1577;1146;31/8/2002 0:00:00;925.68 €
1578;1147;27/8/2002 0:00:00;58.53 €
1580;1148;10/9/2002 0:00:00;26.71 €
1581;1149;30/7/2002 0:00:00;353.87 €
1582;1150;10/9/2002 0:00:00;242.96 €
1583;1151;10/9/2002 0:00:00;601.27 €
1584;1152;10/9/2002 0:00:00;573.25 €
1585;1153;10/9/2002 0:00:00;166.94 €
1586;1154;15/9/2002 0:00:00;831.11 €
1587;1155;29/8/2002 0:00:00;130.40 €
1588;1156;29/8/2002 0:00:00;221.66 €
1590;1157;10/9/2002 0:00:00;169.29 €
1593;1158;31/5/2002 0:00:00;548.70 €
1595;1159;15/9/2002 0:00:00;202.87 €
1596;1160;31/5/2002 0:00:00;879.86 €
1597;1161;29/8/2002 0:00:00;405.64 €
1598;1162;29/8/2002 0:00:00;106.55 €
1599;1163;29/8/2002 0:00:00;1205.03 €
1600;1196;15/9/2002 0:00:00;623.81 €
1601;1164;29/8/2002 0:00:00;3644.23 €
1602;1165;25/9/2002 0:00:00;3791.01 €
1603;1166;25/9/2002 0:00:00;2427.89 €
1603;1167;;0.00 €
1604;1168;29/8/2002 0:00:00;518.90 €
1605;1169;5/9/2002 0:00:00;1444.46 €
1606;1170;30/8/2002 0:00:00;478.47 €
1607;1171;30/8/2002 0:00:00;268.34 €
1608;1172;25/9/2002 0:00:00;57.21 €
1609;1173;15/9/2002 0:00:00;275.73 €
