"IDPROMOCION";"IDFIRMA";"IDFAMILIA";"IDARTICULO";"FECHALIMITE";"CANTIDADMINIMA";"NETO";"DESCUENTO";"COMISION"
2711;"18";"01";"2264";31/12/2012 0:00:00;1,00;2,55 €;0,00;5,00
2712;"18";"01";"2267";31/12/2012 0:00:00;1,00;2,00 €;0,00;5,00
2713;"18";"01";"2270";31/12/2012 0:00:00;1,00;4,25 €;0,00;5,00
2714;"18";"01";"2271";31/12/2012 0:00:00;1,00;4,25 €;0,00;5,00
2715;"18";"01";"2275";31/12/2012 0:00:00;1,00;8,00 €;0,00;5,00
2716;"18";"01";"2276";31/12/2012 0:00:00;1,00;5,95 €;0,00;5,00
2717;"18";"01";"2278";31/12/2012 0:00:00;1,00;10,00 €;0,00;5,00
2718;"18";"01";"2279";31/12/2012 0:00:00;1,00;9,80 €;0,00;5,00
2719;"18";"01";"2284";31/12/2012 0:00:00;1,00;10,90 €;0,00;5,00
2720;"18";"01";"2286";31/12/2012 0:00:00;1,00;14,00 €;0,00;5,00
2721;"18";"01";"2414";31/12/2012 0:00:00;1,00;8,00 €;0,00;5,00
2722;"18";"01";"2419";31/12/2012 0:00:00;1,00;5,50 €;0,00;5,00
2723;"18";"01";"2427";31/12/2012 0:00:00;1,00;9,50 €;0,00;5,00
2724;"18";"01";"2433";31/12/2012 0:00:00;1,00;4,50 €;0,00;5,00
2725;"18";"01";"2438";31/12/2012 0:00:00;1,00;2,00 €;0,00;5,00
2726;"18";"01";"2439";31/12/2012 0:00:00;1,00;2,00 €;0,00;5,00
2727;"18";"01";"2440";31/12/2012 0:00:00;1,00;2,00 €;0,00;5,00
2728;"18";"01";"2456";31/12/2012 0:00:00;1,00;1,50 €;0,00;5,00
2729;"18";"01";"2460";31/12/2012 0:00:00;1,00;1,95 €;0,00;5,00
2730;"18";"01";"2461";31/12/2012 0:00:00;1,00;1,50 €;0,00;5,00
2731;"18";"01";"2470";31/12/2012 0:00:00;1,00;2,45 €;0,00;5,00
2732;"18";"01";"2475";31/12/2012 0:00:00;1,00;1,35 €;0,00;5,00
2733;"18";"01";"2480";31/12/2012 0:00:00;1,00;14,00 €;0,00;5,00
2734;"18";"01";"2483";31/12/2012 0:00:00;1,00;5,00 €;0,00;5,00
2735;"18";"01";"2488";31/12/2012 0:00:00;1,00;15,00 €;0,00;5,00
2736;"18";"01";"2489";31/12/2012 0:00:00;1,00;14,10 €;0,00;5,00
2737;"18";"01";"2503";31/12/2012 0:00:00;1,00;5,50 €;0,00;5,00
2738;"18";"01";"2506";31/12/2012 0:00:00;1,00;1,50 €;0,00;5,00
2739;"18";"01";"2514";31/12/2012 0:00:00;1,00;1,60 €;0,00;5,00
2740;"18";"01";"2517";31/12/2012 0:00:00;1,00;21,00 €;0,00;5,00
2741;"18";"01";"2520";31/12/2012 0:00:00;1,00;11,00 €;0,00;5,00
2742;"18";"01";"2523";31/12/2012 0:00:00;1,00;14,50 €;0,00;5,00
2743;"18";"01";"2524";31/12/2012 0:00:00;1,00;1,85 €;0,00;5,00
2744;"18";"01";"2525";31/12/2012 0:00:00;1,00;6,20 €;0,00;5,00
2745;"18";"01";"2526";31/12/2012 0:00:00;1,00;5,80 €;0,00;5,00
2746;"18";"01";"2527";31/12/2012 0:00:00;1,00;1,20 €;0,00;5,00
2747;"18";"01";"2528";31/12/2012 0:00:00;1,00;1,50 €;0,00;5,00
2748;"18";"01";"2529";31/12/2012 0:00:00;1,00;1,50 €;0,00;5,00
2749;"18";"01";"2530";31/12/2012 0:00:00;1,00;5,20 €;0,00;5,00
2750;"18";"01";"2534";31/12/2012 0:00:00;1,00;0,95 €;0,00;5,00
2751;"18";"01";"2535";31/12/2012 0:00:00;1,00;0,95 €;0,00;5,00
2752;"18";"01";"2544";31/12/2012 0:00:00;1,00;1,30 €;0,00;5,00
2753;"18";"01";"2546";31/12/2012 0:00:00;1,00;4,95 €;0,00;5,00
2754;"18";"01";"2556";31/12/2012 0:00:00;1,00;15,00 €;0,00;5,00
2755;"18";"01";"2561";31/12/2012 0:00:00;1,00;18,20 €;0,00;5,00
2756;"18";"01";"2564";31/12/2012 0:00:00;1,00;3,50 €;0,00;5,00
2757;"18";"01";"2570";31/12/2012 0:00:00;1,00;3,80 €;0,00;5,00
2758;"18";"01";"2571";31/12/2012 0:00:00;1,00;18,00 €;0,00;5,00
2759;"18";"01";"2572";31/12/2012 0:00:00;1,00;17,80 €;0,00;5,00
2760;"18";"01";"2573";31/12/2012 0:00:00;1,00;3,00 €;0,00;5,00
2761;"18";"01";"2575";31/12/2012 0:00:00;1,00;4,50 €;0,00;5,00
2762;"18";"01";"2576";31/12/2012 0:00:00;1,00;3,80 €;0,00;5,00
2763;"18";"01";"2592";31/12/2012 0:00:00;1,00;2,40 €;0,00;5,00
2764;"18";"01";"2596";31/12/2012 0:00:00;1,00;4,00 €;0,00;5,00
2765;"18";"01";"2598";31/12/2012 0:00:00;1,00;14,00 €;0,00;5,00
2766;"18";"01";"2599";31/12/2012 0:00:00;1,00;4,20 €;0,00;5,00
2767;"18";"01";"2600";31/12/2012 0:00:00;1,00;1,30 €;0,00;5,00
2768;"18";"01";"2605";31/12/2012 0:00:00;1,00;3,80 €;0,00;5,00
2769;"18";"01";"2607";31/12/2012 0:00:00;1,00;9,00 €;0,00;5,00
2770;"18";"01";"2609";31/12/2012 0:00:00;1,00;6,00 €;0,00;5,00
2771;"18";"01";"2610";31/12/2012 0:00:00;1,00;9,90 €;0,00;5,00
2772;"18";"01";"2611";31/12/2012 0:00:00;1,00;9,90 €;0,00;5,00
2773;"18";"01";"2612";31/12/2012 0:00:00;1,00;0,80 €;0,00;5,00
2774;"18";"01";"2630";31/12/2012 0:00:00;1,00;16,00 €;0,00;5,00
2775;"18";"01";"2641";31/12/2012 0:00:00;1,00;9,90 €;0,00;5,00
2776;"18";"01";"2642";31/12/2012 0:00:00;1,00;4,95 €;0,00;5,00
2777;"18";"01";"2647";31/12/2012 0:00:00;1,00;19,00 €;0,00;5,00
2778;"18";"01";"2649";31/12/2012 0:00:00;1,00;3,00 €;0,00;5,00
2779;"18";"01";"2651";31/12/2012 0:00:00;1,00;1,05 €;0,00;5,00
2780;"18";"01";"2652";31/12/2012 0:00:00;1,00;1,80 €;0,00;5,00
2781;"18";"01";"2657";31/12/2012 0:00:00;1,00;0,30 €;0,00;5,00
2782;"18";"01";"2666";31/12/2012 0:00:00;1,00;0,70 €;0,00;5,00
2783;"18";"01";"2670";31/12/2012 0:00:00;1,00;0,50 €;0,00;5,00
2784;"18";"01";"2671";31/12/2012 0:00:00;1,00;1,55 €;0,00;5,00
2785;"18";"01";"2672";31/12/2012 0:00:00;1,00;2,20 €;0,00;5,00
2786;"18";"01";"2674";31/12/2012 0:00:00;1,00;2,80 €;0,00;5,00
2787;"18";"01";"2676";31/12/2012 0:00:00;1,00;14,00 €;0,00;5,00
2788;"18";"01";"2696";31/12/2012 0:00:00;1,00;2,20 €;0,00;5,00
2789;"18";"01";"2698";31/12/2012 0:00:00;1,00;4,50 €;0,00;5,00
2790;"18";"01";"2699";31/12/2012 0:00:00;1,00;1,90 €;0,00;5,00
2791;"18";"01";"2701";31/12/2012 0:00:00;1,00;0,88 €;0,00;5,00
2792;"18";"01";"2702";31/12/2012 0:00:00;1,00;0,95 €;0,00;5,00
2793;"18";"01";"2704";31/12/2012 0:00:00;1,00;4,80 €;0,00;5,00
2794;"18";"01";"2705";31/12/2012 0:00:00;1,00;5,30 €;0,00;5,00
2795;"18";"01";"2706";31/12/2012 0:00:00;1,00;2,30 €;0,00;5,00
2796;"18";"01";"2714";31/12/2012 0:00:00;1,00;0,55 €;0,00;5,00
2797;"18";"01";"2718";31/12/2012 0:00:00;1,00;0,90 €;0,00;5,00
2798;"18";"01";"2740";31/12/2012 0:00:00;1,00;2,20 €;0,00;5,00
2799;"18";"01";"2745";31/12/2012 0:00:00;1,00;24,00 €;0,00;5,00
2800;"18";"01";"2746";31/12/2012 0:00:00;1,00;22,00 €;0,00;5,00
2801;"18";"01";"2747";31/12/2012 0:00:00;1,00;1,95 €;0,00;5,00
2802;"18";"01";"2748";31/12/2012 0:00:00;1,00;1,95 €;0,00;5,00
2803;"18";"01";"2755";31/12/2012 0:00:00;1,00;11,00 €;0,00;5,00
2804;"18";"01";"2756";31/12/2012 0:00:00;1,00;17,00 €;0,00;5,00
2805;"18";"01";"2762";31/12/2012 0:00:00;1,00;4,00 €;0,00;5,00
2806;"18";"01";"2764";31/12/2012 0:00:00;1,00;3,65 €;0,00;5,00
2807;"18";"01";"2769";31/12/2012 0:00:00;1,00;24,50 €;0,00;5,00
2808;"18";"01";"2776";31/12/2012 0:00:00;1,00;15,00 €;0,00;5,00
2809;"18";"01";"2778";31/12/2012 0:00:00;1,00;10,00 €;0,00;5,00
2810;"18";"01";"2779";31/12/2012 0:00:00;1,00;10,50 €;0,00;5,00
2811;"18";"01";"2780";31/12/2012 0:00:00;1,00;0,26 €;0,00;5,00
2812;"18";"01";"2783";31/12/2012 0:00:00;1,00;12,25 €;0,00;5,00
2813;"18";"01";"2785";31/12/2012 0:00:00;1,00;11,00 €;0,00;5,00
2814;"18";"01";"2788";31/12/2012 0:00:00;1,00;0,52 €;0,00;5,00
2815;"18";"01";"2790";31/12/2012 0:00:00;1,00;4,00 €;0,00;5,00
2816;"18";"01";"2794";31/12/2012 0:00:00;1,00;4,50 €;0,00;5,00
2817;"18";"01";"2802";31/12/2012 0:00:00;1,00;16,00 €;0,00;5,00
2818;"18";"01";"2844";31/12/2012 0:00:00;1,00;1,20 €;0,00;5,00
2819;"18";"01";"2853";31/12/2012 0:00:00;1,00;3,80 €;0,00;5,00
2820;"18";"01";"2873";31/12/2012 0:00:00;1,00;4,95 €;0,00;5,00
2821;"18";"01";"4025";31/12/2012 0:00:00;1,00;11,95 €;0,00;5,00
2822;"18";"01";"4089";31/12/2012 0:00:00;1,00;5,85 €;0,00;5,00
2823;"18";"01";"4102";31/12/2012 0:00:00;1,00;8,90 €;0,00;5,00
2824;"18";"01";"5443";31/12/2012 0:00:00;1,00;1,08 €;0,00;5,00
2825;"18";"01";"5479";31/12/2012 0:00:00;1,00;0,77 €;0,00;5,00
2826;"18";"01";"5585";31/12/2012 0:00:00;1,00;1,80 €;0,00;5,00
2827;"18";"01";"5586";31/12/2012 0:00:00;1,00;1,78 €;0,00;5,00
2828;"18";"01";"5613";31/12/2012 0:00:00;1,00;0,84 €;0,00;5,00
2829;"18";"01";"AM-12";31/12/2012 0:00:00;1,00;0,09 €;0,00;5,00
2830;"18";"01";"AM-16";31/12/2012 0:00:00;1,00;0,09 €;0,00;5,00
2831;"18";"01";"AM-22";31/12/2012 0:00:00;1,00;0,09 €;0,00;5,00
2832;"18";"01";"AM-27";31/12/2012 0:00:00;1,00;0,10 €;0,00;5,00
2833;"18";"01";"AM-32";31/12/2012 0:00:00;1,00;0,10 €;0,00;5,00
2834;"18";"01";"AM-40";31/12/2012 0:00:00;1,00;0,11 €;0,00;5,00
2835;"18";"01";"AM-50";31/12/2012 0:00:00;1,00;0,11 €;0,00;5,00
2836;"18";"01";"AM-60";31/12/2012 0:00:00;1,00;0,12 €;0,00;5,00
2837;"18";"01";"AM-70";31/12/2012 0:00:00;1,00;0,14 €;0,00;5,00
2838;"18";"01";"AM-80";31/12/2012 0:00:00;1,00;0,16 €;0,00;5,00
2839;"18";"01";"AM-90";31/12/2012 0:00:00;1,00;0,17 €;0,00;5,00
2840;"18";"01";"F0012CI";31/12/2012 0:00:00;1,00;3,65 €;0,00;5,00
2841;"18";"01";"F0013CI";31/12/2012 0:00:00;1,00;4,38 €;0,00;5,00
2842;"18";"01";"F0013FO";31/12/2012 0:00:00;1,00;3,35 €;0,00;5,00
2843;"18";"01";"F0014O";31/12/2012 0:00:00;1,00;3,50 €;0,00;5,00
2844;"18";"01";"F0014P";31/12/2012 0:00:00;1,00;3,75 €;0,00;5,00
2845;"18";"01";"F0016R";31/12/2012 0:00:00;1,00;4,25 €;0,00;5,00
2846;"18";"01";"F0027V";31/12/2012 0:00:00;1,00;5,40 €;0,00;5,00
2847;"18";"01";"F0032P";31/12/2012 0:00:00;1,00;4,80 €;0,00;5,00
2848;"18";"01";"F0042P";31/12/2012 0:00:00;1,00;3,75 €;0,00;5,00
2849;"18";"01";"F0054O";31/12/2012 0:00:00;1,00;4,20 €;0,00;5,00
2850;"18";"01";"F0057V";31/12/2012 0:00:00;1,00;2,85 €;0,00;5,00
2851;"18";"01";"F0064FO";31/12/2012 0:00:00;1,00;4,85 €;0,00;5,00
2852;"18";"01";"F0074V";31/12/2012 0:00:00;1,00;2,80 €;0,00;5,00
2853;"18";"01";"F0114F";31/12/2012 0:00:00;1,00;1,89 €;0,00;5,00
2854;"18";"01";"F0114P";31/12/2012 0:00:00;1,00;5,00 €;0,00;5,00
2855;"18";"01";"F0010A";31/12/2012 0:00:00;1,00;2,95 €;0,00;5,00
2856;"18";"01";"F0116P";31/12/2012 0:00:00;1,00;4,00 €;0,00;5,00
2857;"18";"01";"F0135V";31/12/2012 0:00:00;1,00;2,90 €;0,00;5,00
2858;"18";"01";"F0214P";31/12/2012 0:00:00;1,00;4,55 €;0,00;5,00
2859;"18";"01";"F0804O";31/12/2012 0:00:00;1,00;1,60 €;0,00;5,00
2860;"18";"01";"F0903CI";31/12/2012 0:00:00;1,00;4,25 €;0,00;5,00
2861;"18";"01";"F0904O";31/12/2012 0:00:00;1,00;1,60 €;0,00;5,00
2862;"18";"01";"F0925A";31/12/2012 0:00:00;1,00;4,35 €;0,00;5,00
2863;"18";"01";"SC002";31/12/2012 0:00:00;1,00;7,00 €;0,00;5,00
2864;"18";"01";"SC003";31/12/2012 0:00:00;1,00;7,00 €;0,00;5,00
2865;"18";"01";"SC004";31/12/2012 0:00:00;1,00;6,00 €;0,00;5,00
2866;"18";"01";"SC005";31/12/2012 0:00:00;1,00;6,50 €;0,00;5,00
2867;"18";"01";"SC011";31/12/2012 0:00:00;1,00;8,00 €;0,00;5,00
2868;"18";"01";"0114";31/12/2014 0:00:00;1,00;1,20 €;0,00;5,00
2869;"18";"01";"0170";31/12/2014 0:00:00;1,00;0,42 €;0,00;5,00
2870;"18";"01";"0221";31/12/2014 0:00:00;1,00;0,36 €;0,00;5,00
2871;"18";"01";"0272";31/12/2014 0:00:00;1,00;0,42 €;0,00;5,00
2872;"18";"01";"0273";31/12/2014 0:00:00;1,00;0,39 €;0,00;5,00
2873;"18";"01";"0274";31/12/2014 0:00:00;1,00;0,41 €;0,00;5,00
2874;"18";"01";"0284";31/12/2014 0:00:00;1,00;0,08 €;0,00;5,00
2875;"18";"01";"0285";31/12/2014 0:00:00;1,00;0,05 €;0,00;5,00
2876;"18";"01";"0315";31/12/2014 0:00:00;1,00;0,54 €;0,00;5,00
2877;"18";"01";"0339";31/12/2014 0:00:00;1,00;0,87 €;0,00;5,00
2878;"18";"01";"0342";31/12/2014 0:00:00;1,00;0,51 €;0,00;5,00
2879;"18";"01";"0343";31/12/2014 0:00:00;1,00;0,54 €;0,00;5,00
2880;"18";"01";"0344";31/12/2014 0:00:00;1,00;0,45 €;0,00;5,00
2881;"18";"01";"0367";31/12/2014 0:00:00;1,00;0,54 €;0,00;5,00
2882;"18";"01";"0522";31/12/2012 0:00:00;1,00;0,42 €;0,00;5,00
2883;"18";"01";"0532";31/12/2012 0:00:00;1,00;0,45 €;0,00;5,00
2884;"18";"01";"0557";31/12/2012 0:00:00;1,00;0,57 €;0,00;5,00
2885;"18";"01";"0571";31/12/2012 0:00:00;1,00;0,51 €;0,00;5,00
2886;"18";"01";"0606";31/12/2012 0:00:00;1,00;1,20 €;0,00;5,00
2887;"18";"01";"0658";31/12/2012 0:00:00;1,00;0,45 €;0,00;5,00
2888;"18";"01";"0660";31/12/2012 0:00:00;1,00;0,43 €;0,00;5,00
2889;"18";"01";"0664";31/12/2012 0:00:00;1,00;0,45 €;0,00;5,00
2890;"18";"01";"0665";31/12/2012 0:00:00;1,00;0,49 €;0,00;5,00
2891;"18";"01";"0728";31/12/2012 0:00:00;1,00;1,80 €;0,00;5,00
2892;"18";"01";"0861";31/12/2012 0:00:00;1,00;0,54 €;0,00;5,00
2893;"18";"01";"0955-F2";31/12/2012 0:00:00;1,00;0,65 €;0,00;5,00
2894;"18";"01";"0969";31/12/2012 0:00:00;1,00;0,51 €;0,00;5,00
2895;"18";"01";"2092";31/12/2012 0:00:00;1,00;1,60 €;0,00;5,00
2896;"18";"01";"AF32";31/12/2012 0:00:00;1,00;0,09 €;0,00;5,00
2897;"18";"01";"AF55";31/12/2012 0:00:00;1,00;0,13 €;0,00;5,00
2898;"18";"01";"AF82";31/12/2012 0:00:00;1,00;0,11 €;0,00;5,00
2899;"18";"01";"AF85";31/12/2012 0:00:00;1,00;0,11 €;0,00;5,00
2900;"18";"01";"AF88";31/12/2012 0:00:00;1,00;0,11 €;0,00;5,00
2901;"18";"01";"AF92";31/12/2012 0:00:00;1,00;0,11 €;0,00;5,00
2902;"18";"01";"AF96";31/12/2012 0:00:00;1,00;0,11 €;0,00;5,00
2903;"18";"01";"AFU";31/12/2012 0:00:00;1,00;0,09 €;0,00;5,00
2904;"18";"01";"K114";31/12/2012 0:00:00;1,00;1,98 €;0,00;5,00
2905;"18";"01";"K221";31/12/2012 0:00:00;1,00;1,08 €;0,00;5,00
2906;"18";"01";"K273";31/12/2012 0:00:00;1,00;1,17 €;0,00;5,00
2907;"18";"01";"K274";31/12/2012 0:00:00;1,00;1,20 €;0,00;5,00
2908;"18";"01";"K342";31/12/2012 0:00:00;1,00;1,17 €;0,00;5,00
2909;"18";"01";"K343";31/12/2012 0:00:00;1,00;1,20 €;0,00;5,00
2910;"18";"01";"K522";31/12/2012 0:00:00;1,00;1,14 €;0,00;5,00
2911;"18";"01";"K532";31/12/2012 0:00:00;1,00;1,11 €;0,00;5,00
2912;"18";"01";"K658";31/12/2012 0:00:00;1,00;1,14 €;0,00;5,00
2913;"18";"01";"K660";31/12/2012 0:00:00;1,00;1,14 €;0,00;5,00
2914;"18";"01";"K665";31/12/2012 0:00:00;1,00;1,23 €;0,00;5,00
2915;"18";"01";"K861";31/12/2012 0:00:00;1,00;1,20 €;0,00;5,00
2916;"18";"01";"AF32A";31/12/2012 0:00:00;1,00;0,16 €;0,00;5,00
2917;"18";"01";"AF55B";31/12/2012 0:00:00;1,00;0,11 €;0,00;5,00
2918;"18";"01";"AFU55";31/12/2012 0:00:00;1,00;0,17 €;0,00;5,00
2919;"18";"01";"AFU82";31/12/2012 0:00:00;1,00;0,18 €;0,00;5,00
2920;"18";"01";"K571";31/12/2012 0:00:00;1,00;1,17 €;0,00;5,00
2921;"18";"01";"K664";31/12/2012 0:00:00;1,00;1,23 €;0,00;5,00
2922;"18";"01";"0749";31/12/2012 0:00:00;1,00;0,60 €;0,00;5,00
2923;"18";"01";"0738";31/12/2012 0:00:00;1,00;0,55 €;0,00;5,00
2924;"18";"01";"0165";31/12/2014 0:00:00;1,00;0,12 €;0,00;5,00
2925;"18";"01";"0736";31/12/2012 0:00:00;1,00;0,54 €;0,00;5,00
2926;"18";"01";"0727";31/12/2012 0:00:00;1,00;0,18 €;0,00;5,00
2927;"18";"01";"0240";31/12/2014 0:00:00;1,00;0,35 €;0,00;5,00
2928;"18";"01";"0022";31/12/2014 0:00:00;1,00;0,15 €;0,00;5,00
2929;"18";"01";"0582";31/12/2012 0:00:00;1,00;0,60 €;0,00;5,00
2930;"01";"02";"FC-10-A";28/2/2016 0:00:00;1,00;515,00 €;30,00;7,00
2931;"01";"02";"FC-10-A";28/2/2016 0:00:00;1,00;515,00 €;27,00;7,00
2932;"01";"02";"FC-10-A";28/2/2016 0:00:00;1,00;515,00 €;25,00;7,00
2933;"01";"02";"TR750";28/2/2016 0:00:00;1,00;315,00 €;27,00;7,00
2934;"01";"02";"TR750";28/2/2016 0:00:00;1,00;315,00 €;25,00;7,00
2935;"01";"02";"TR1200";28/2/2016 0:00:00;1,00;435,00 €;33,00;7,00
2936;"01";"02";"TR1200";28/2/2016 0:00:00;1,00;435,00 €;30,00;7,00
2937;"01";"02";"TR1200";28/2/2016 0:00:00;1,00;435,00 €;27,00;7,00
2938;"01";"02";"TR1200";28/2/2016 0:00:00;1,00;435,00 €;25,00;7,00
2939;"01";"02";"FMGT-1200A";28/2/2012 0:00:00;1,00;559,00 €;33,00;7,00
2940;"01";"02";"FMGT-1200A";28/2/2012 0:00:00;1,00;559,00 €;30,00;7,00
2941;"01";"02";"FMGT-1200A";28/2/2012 0:00:00;1,00;559,00 €;27,00;7,00
2942;"01";"02";"FMGT-1200A";28/2/2012 0:00:00;1,00;559,00 €;25,00;7,00
2943;"01";"02";"KPD-50A";28/2/2016 0:00:00;1,00;1050,00 €;27,00;7,00
2944;"01";"02";"KPD-50A";28/2/2016 0:00:00;1,00;1050,00 €;25,00;7,00
2945;"01";"02";"ME-1500";28/2/2016 0:00:00;1,00;795,00 €;27,00;7,00
2946;"01";"02";"ME-1500";28/2/2016 0:00:00;1,00;795,00 €;25,00;7,00
2950;"01";"02";"T3";28/2/2016 0:00:00;1,00;385,00 €;30,00;7,00
2951;"01";"02";"T3";28/2/2016 0:00:00;1,00;385,00 €;27,00;7,00
2952;"01";"02";"T3";28/2/2016 0:00:00;1,00;385,00 €;25,00;7,00
2953;"01";"02";"NP15-2B";28/2/2016 0:00:00;1,00;995,00 €;33,00;7,00
2954;"01";"02";"NP15-2B";28/2/2016 0:00:00;1,00;995,00 €;30,00;7,00
2955;"01";"02";"NP15-2B";28/2/2016 0:00:00;1,00;995,00 €;27,00;7,00
2956;"01";"02";"NP15-2B";28/2/2016 0:00:00;1,00;995,00 €;25,00;7,00
2961;"01";"02";"AB-300";28/2/2016 0:00:00;1,00;85,00 €;33,00;7,00
2962;"01";"02";"AB-300";28/2/2016 0:00:00;1,00;85,00 €;30,00;7,00
2963;"01";"02";"AB-300";28/2/2016 0:00:00;1,00;85,00 €;27,00;7,00
2964;"01";"02";"AB-300";28/2/2016 0:00:00;1,00;85,00 €;25,00;7,00
2973;"18";"01";"0366";31/12/2014 0:00:00;1,00;0,13 €;0,00;5,00
2974;"18";"01";"1041";31/12/2014 0:00:00;1,00;3,25 €;0,00;5,00
2975;"18";"01";"K979";31/12/2012 0:00:00;1,00;2,10 €;0,00;5,00
2976;"18";"01";"1079";31/12/2012 0:00:00;1,00;0,30 €;0,00;5,00
2977;"18";"01";"C955-F5";31/12/2012 0:00:00;1,00;18,00 €;0,00;5,00
2978;"18";"01";"K350-C";31/12/2012 0:00:00;1,00;2,50 €;0,00;5,00
2979;"18";"01";"1065";31/12/2012 0:00:00;1,00;2,00 €;0,00;5,00
2980;"18";"01";"0697";31/12/2012 0:00:00;1,00;2,65 €;0,00;5,00
2989;"01";"02";"A-5185";28/2/2012 0:00:00;1,00;59,00 €;33,00;7,00
2990;"01";"02";"A-5185";28/2/2012 0:00:00;1,00;59,00 €;30,00;7,00
2991;"01";"02";"A-5185";28/2/2012 0:00:00;1,00;59,00 €;27,00;7,00
2992;"01";"02";"A-5185";28/2/2012 0:00:00;1,00;59,00 €;25,00;7,00
2997;"02";"05";"EXWI-220M";31/3/2016 0:00:00;1,00;425,00 €;27,00;6,00
2998;"02";"05";"AWI-125";31/3/2016 0:00:00;1,00;199,00 €;27,00;6,00
2999;"02";"05";"ELWI-125";31/3/2016 0:00:00;1,00;280,00 €;27,00;6,00
3001;"02";"05";"VEWI-220";31/3/2016 0:00:00;1,00;465,00 €;27,00;6,00
3002;"02";"05";"VEWI-330";31/3/2016 0:00:00;1,00;550,00 €;30,00;6,00
3006;"02";"05";"ELWI125EA";31/3/2016 0:00:00;1,00;430,00 €;30,00;6,00
3007;"02";"05";"ELWI125EA";31/3/2016 0:00:00;1,00;430,00 €;27,00;6,00
3008;"02";"02";"99000043";31/3/2016 0:00:00;1,00;77,00 €;27,00;6,00
3009;"02";"02";"99000044";31/3/2016 0:00:00;1,00;74,00 €;27,00;6,00
3010;"02";"02";"99010020";31/3/2016 0:00:00;1,00;246,00 €;27,00;6,00
3015;"02";"06";"CH-110BH";31/3/2016 0:00:00;1,00;550,00 €;30,00;6,00
3016;"02";"06";"CH-110BH";31/3/2016 0:00:00;1,00;550,00 €;27,00;6,00
3017;"02";"01";"AH116402";31/3/2016 0:00:00;1,00;22,40 €;30,00;6,00
3018;"02";"01";"AH116402";31/3/2016 0:00:00;1,00;22,40 €;27,00;6,00
3019;"02";"01";"AH117001";31/3/2016 0:00:00;1,00;39,80 €;30,00;6,00
3020;"02";"01";"AH117001";31/3/2016 0:00:00;1,00;39,80 €;27,00;6,00
3021;"02";"01";"AH116202";31/3/2016 0:00:00;1,00;21,20 €;30,00;6,00
3022;"02";"01";"AH116202";31/3/2016 0:00:00;1,00;21,20 €;27,00;6,00
3023;"02";"01";"AH116801";31/3/2016 0:00:00;1,00;33,50 €;30,00;6,00
3024;"02";"01";"AH116801";31/3/2016 0:00:00;1,00;33,50 €;27,00;6,00
3025;"02";"01";"AH116302";31/3/2016 0:00:00;1,00;29,60 €;30,00;6,00
3026;"02";"01";"AH116302";31/3/2016 0:00:00;1,00;29,60 €;27,00;6,00
3027;"02";"01";"AH116901";31/3/2016 0:00:00;1,00;49,20 €;30,00;6,00
3028;"02";"01";"AH116901";31/3/2016 0:00:00;1,00;49,20 €;27,00;6,00
3029;"02";"01";"AH116606";31/3/2016 0:00:00;1,00;65,30 €;30,00;6,00
3030;"02";"01";"AH116606";31/3/2016 0:00:00;1,00;65,30 €;27,00;6,00
3031;"02";"01";"AH117214";31/3/2016 0:00:00;1,00;105,00 €;30,00;6,00
3032;"02";"01";"AH117214";31/3/2016 0:00:00;1,00;105,00 €;27,00;6,00
3035;"02";"04";"90500001";31/3/2016 0:00:00;1,00;1180,00 €;27,00;6,00
3036;"02";"04";"90430001";31/3/2016 0:00:00;1,00;270,00 €;30,00;6,00
3037;"02";"04";"90430001";31/3/2016 0:00:00;1,00;270,00 €;27,00;6,00
3038;"02";"04";"90410001";31/3/2016 0:00:00;1,00;344,00 €;30,00;6,00
3039;"02";"04";"90410001";31/3/2016 0:00:00;1,00;344,00 €;27,00;6,00
3040;"02";"04";"90370001";31/3/2016 0:00:00;1,00;725,00 €;30,00;6,00
3041;"02";"04";"90370001";31/3/2016 0:00:00;1,00;725,00 €;27,00;6,00
3042;"02";"04";"90370005";31/3/2016 0:00:00;1,00;760,00 €;30,00;6,00
3043;"02";"04";"90370005";31/3/2016 0:00:00;1,00;760,00 €;27,00;6,00
3044;"02";"04";"90510704";31/3/2016 0:00:00;1,00;3895,00 €;30,00;6,00
3045;"02";"04";"90510704";31/3/2016 0:00:00;1,00;3895,00 €;27,00;6,00
3046;"02";"04";"90330902";31/3/2016 0:00:00;1,00;3099,00 €;30,00;6,00
3047;"02";"04";"90330902";31/3/2016 0:00:00;1,00;3099,00 €;27,00;6,00
3048;"02";"04";"90440004";31/3/2016 0:00:00;1,00;1345,00 €;30,00;6,00
3049;"02";"04";"90440004";31/3/2016 0:00:00;1,00;1345,00 €;27,00;6,00
3050;"02";"08";"VV9001";31/12/2014 0:00:00;1,00;4,80 €;30,00;6,00
3051;"02";"08";"VV9001";31/12/2014 0:00:00;1,00;4,80 €;27,00;6,00
3052;"02";"08";"VV9002";31/12/2014 0:00:00;1,00;5,30 €;30,00;6,00
3053;"02";"08";"VV9002";31/12/2014 0:00:00;1,00;5,30 €;27,00;6,00
3054;"02";"08";"VV9003";31/12/2014 0:00:00;1,00;10,00 €;30,00;6,00
3055;"02";"08";"VV9003";31/12/2014 0:00:00;1,00;10,00 €;27,00;6,00
3056;"02";"08";"VV9004";31/12/2014 0:00:00;1,00;5,80 €;30,00;6,00
